,Unnamed: 0,Text,Type
3341,3341,astronautki yo so damn just listened x,0
3342,3342,congratulations queen karen bass,0
3343,3343,wow paul allen national treasure,0
3344,3344,rt nflonprime introducing newest stream tnf the shop kingjames mavcarter prrwtw welcome special guests d,0
3345,3345,rt revolttv s legendary story told a new docuseries coproduced y,0
3346,3346,it started crenshaw marathon continues stay tuned makespringhill,0
3347,3347,prayers uvafootball program families lost young kings sad sad sad,0
3348,3348,by far game year wow wow wow,0
3349,3349,long live the man sky high young king takeoff,0
3350,3350,a real life,0
3351,3351,cuffsthelegend facts one fav joints hes i love free charge i dont need jail bars,0
3352,3352,rometrav,0
3353,3353,floor i think excessive imo hes person thats portrayed anyways rehab session,0
3354,3354,i told guys i dont believe sharing hurtful information and ill continue way kyrie apologized able play thats i think its simple help learn playing what hes asked,0
3355,3355,kratos fit court for sureand bronnys gamesthe axe going road playstation,0
3356,3356,bjwhite shalyndajai i black queen she handled shit like champ,0
3357,3357,im gone honest mins i just stop watching untold operation flagrant foul especially having game tomorrow i probably wont finish retire cant mind feeling way,0
3358,3358,kd aint right killer,0
3359,3359,now i need rest i sleep,0
3360,3360,cuffsthelegend insane bro iconic sure,0
3361,3361,kylekuzma unfortunately wont brother you know goes miss bro,0
3362,3362,for go zips,0
3363,3363,who knew i needed lebreakthroughappreciate support team benstiller john travoltaplaystation,0
3364,3364,brysonadair,0
3365,3365,say it again and again,0
3366,3366,jt tuimoloau say,0
3367,3367,oh,0
3368,3368,i dont know elon musk tbh i care owns twitter but i say true i hope people seriously scary af so damn unfit people saying hate speech free speech,0
3369,3369,nfl fans i got special coming yall announcement coming onig live point today,0
3370,3370,jordan poole cold,0
3371,3371,simons my bad bruh anyways,0
3372,3372,anfernee simmons,0
3373,3373,,0
3374,3374,rt beatsbydre cancel noise turn focus beats studio buds kingjames,0
3375,3375,vintage back snowfall,0
3376,3376,rip tony man great ref greater dude loved i ran court warmups game night your smile amp laugh missed tremendously sport,0
3377,3377,facts lil luke speaking gospel drilled out,0
3378,3378,appreciate love thats been helluva ride point more come,0
3379,3379,rt nikebasketball what happens basketball legacies collide greatness course introducing lebron xx purple gold,0
3380,3380,vs,0
3381,3381,dj,0
3382,3382,rt beatsbydre welcome family bronny kingjames,0
3383,3383,all family beatsbydre,0
3384,3384,jasonblum jason guys kill man when i blumhouse come screen wife i know on amp poppin,0
3385,3385,halloween ends good jamieleecurtis youre legend amp badass,0
3386,3386,hey eamaddennfl i pick i choose gang end zone,0
3387,3387,astronautki so good far g,0
3388,3388,wow what a game,0
3389,3389,dcarter happy gday cuzzo,0
3390,3390,hes really him keep working young,0
3391,3391,i swear vannah,0
3392,3392,sheesh cooper kupp yac house,0
3393,3393,,0
3394,3394,,0
3395,3395,keep going great start chubbs cooooooop,0
3396,3396,thats shep a legend,0
3397,3397,that good sick he toooooooo tough,0
3398,3398,rt slamonline the untold story greatest comebacks sports history led dwyane wade lebron james carmelo anthony,0
3399,3399,rt teamusa ice cold kobe bryant level gold medal game,0
3400,3400,rt bleacherreport what favorite memory,0
3401,3401,rt uninterrupted the redeem team led kobebryant dwyanewade carmeloanthony kingjames lose and,0
3402,3402,if yall havent checked dont wait longer its like that let know yall think netflix,0
3403,3403,my goodness this herbobenny the butcher track insane gherbo bennybsf,0
3404,3404,ace rothstein vibes,0
3405,3405,rt uninterrupted from akron ohio global icon headquarters tee drops friday pt pm et ig shop onl,0
3406,3406,,0
3407,3407,thanks having love yall,0
3408,3408,rt ljfamfoundation how love sleep kingjames needs hours stay mentally physically sharp,0
3409,3409,rt ljfamfoundation first podcast guest kingjames honored our ipromiseschool podcast live youtube insid,0
3410,3410,rt ipromiseschool ljfamfoundation kingjames communication,0
3411,3411,rt ljfamfoundation spooky szn kingjames season,0
3412,3412,had jump unbelievable cast thanks having,0
3413,3413,what ball sheesh,0
3414,3414,mike evans bro stop,0
3415,3415,that play insane wow,0
3416,3416,my dog mike evans,0
3417,3417,patty mahomes so damn good,0
3418,3418,i love devin white animal,0
3419,3419,olave oh td,0
3420,3420,badger pick,0
3421,3421,aye miyan williams sit hahahaha house tds oh,0
3422,3422,year all,0
3423,3423,dclane would wish i town,0
3424,3424,djmeel prrwtw ravieb,0
3425,3425,cuffsthelegend facts he misses that boy talented hell man bangers days,0
3426,3426,cuffsthelegend,0
3427,3427,worldwad nvelca congrats bro where best luck,0
3428,3428,,0
3429,3429,omg ceedee wow,0
3430,3430,saquon is back,0
3431,3431,yessir,0
3432,3432,lfg,0
3433,3433,cj just stop man oh,0
3434,3434,mood oh,0
3435,3435,get boys past oh,0
3436,3436,another khalid voice oh,0
3437,3437,and way black unis are sick,0
3438,3438,oh,0
3439,3439,do i college eligibility i went play sport basketball how does rule work,0
3440,3440,yall dont know biggie wars who think kick in the door thats heart yall trippin jigga literally fav songs hes period,0
3441,3441,cause like that chubb too tough,0
3442,3442,staymelo,0
3443,3443,,0
3444,3444,ball game,0
3445,3445,ayyyyyyeeeeee nickchubb lets go,0
3446,3446,yessir cooooooooopppppp td,0
3447,3447,ynwa,0
3448,3448,im proud league committed progress,0
3449,3449,cooking my goodness catch,0
3450,3450,couldnt prouder well deserved now going,0
3451,3451,behaviori love league i deeply respect leadershipbut isnt rightthere place misogyny sexism racism work placedont matter team play teamwe hold league example values aint,0
3452,3452,read sarver stories times i gotta honestour league definitely got wrongi dont need explain whyyall read stories decide yourselfi said im gonna say place league kind,0
3453,3453,james gang home vanityfair,0
3454,3454,the redeem team,0
3455,3455,wow brownies browns ayyyyeeeeee,0
3456,3456,here we go best luck gang season long to great health journey ahead,0
3457,3457,he definitely setting tone gift,0
3458,3458,coach tomlin hilarious,0
3459,3459,cuffsthelegend please dont josh allen good man,0
3460,3460,its officially more sleeps til christmas the countdown begun,0
3461,3461,rt fallontonight youve heard elf shelf now ready elvis shelvis austinbutler,0
3462,3462,catch jkcorden i taking walk winter wonderland lane tribute performance greatest christmas songs time tune rest episode sleeve,0
3463,3463,happy holidays heres special reading more sleeps til christmas underneath rockcenternyc tree glory if youtube app phone vr headset vr experience,0
3464,3464,thanks partner fordmustang i got race electric cooler scooter race away mustang mach e suv audience member and donation feedingamerica all minute watch,0
3465,3465,only genius creative team fallontonight make ugly christmas sweaters dazzling featured voguemagazine,0
3466,3466,did black eyed peas end having good night just feeling,0
3467,3467,gifting scented candle nicest way say hi house stinks,0
3468,3468,weather forecast looks wet xmas,0
3469,3469,rt fallontonight wheel musical impressions melissavcomedy performs uptown funk mileycyrus julie andrews dollyparton xti,0
3470,3470,colin jost kind looks like cashier,0
3471,3471,dont comeback anagasteyer,0
3472,3472,the human jukebox therealdratch,0
3473,3473,youngest resident north pole santa baby thatsmyjam,0
3474,3474,cake by the ocean nicely therealdratch,0
3475,3475,egg roulette selenagomez fallontonight pm,0
3476,3476,jingle ball rock passes sorta,0
3477,3477,lets rotation going,0
3478,3478,kicking nbcsnl pals melissavcomedy therealdratch fred armisen anagasteyer,0
3479,3479,special holiday episode starts nowww nbc whos watching,0
3480,3480,rt jamesgunn watching favorite things night fallontonight christmas olds amp kevinbacon,0
3481,3481,needed blow steam tookaride fordmustang thanks partners ford i longer need therapy okay i need,0
3482,3482,telling like ugly christmas sweater real gamble,0
3483,3483,the good bad ugly christmas sweater,0
3484,3484,its hashtags time take real movie revise title make christmas tag could,0
3485,3485,for scoop benandjerrys tonight dough not best ice cream world proceeds seriousfuncamps also comes dairy free,0
3486,3486,whos ready,0
3487,3487,if i earbuds times cuz talking clue,0
3488,3488,rt fallontonight the onhold music butterball hotline jimmy amp dollypartons new song,0
3489,3489,whoever gets table thanksgiving charge doing dishes last year sat hours,0
3490,3490,its hashtags time tweet funny weird embarrassing thing family member said tag could,0
3491,3491,yes congratulations gabriellezevin having amazonbooks book year tomorrow tomorrow tomorrow pick proud,0
3492,3492,its family movie night remember way late scene,0
3493,3493,elon fix,0
3494,3494,my friend used hide clothing racks jc penney scare manager,0
3495,3495,its hashtags time tweet funny weird embarrassing story getting fired tag could,0
3496,3496,will taylorswift springsteen tour crossoverpossible collab,0
3497,3497,amazing interviewperformance springsteen is screen door slams marys dress sways waves bruce settles tonight,0
3498,3498,st peters like out aisles aisles budds coming rest peace budd friedman,0
3499,3499,in honor entire audience filled brave people branches military served country we thank service,0
3500,3500,dont expect bless rd sneeze just focus getting,0
3501,3501,for watching tonight audience member will ferrell turns bengal tiger plant just wills genius brain moving mph thank fans austria,0
3502,3502,its release day holiday duet dollyparton if trouble listening butterball hotline,0
3503,3503,i wouldnt worn shirt moe having haircut moe,0
3504,3504,its hashtags time in honor daylight savings tweet funny silly mistake youve tag could,0
3505,3505,i tell im gonna like based accurately pronounce word croissant,0
3506,3506,rt kidstonightshow our favorite kids emmy nominated congratulations amazing hosts young dylan mykalmichelle recker,0
3507,3507,its happening,0
3508,3508,presave chance win signed version song artwork,0
3509,3509,so awesome nominated nighttime talk show peopleschoice votes today count x lets fallontonight,0
3510,3510,out friday dollyparton,0
3511,3511,special duet reveal fallontonight pm,0
3512,3512,hottest costume spirithalloween,0
3513,3513,trivia whipped cream pie ford super duty in partnership ford,0
3514,3514,dos oruguitas linmanuel,0
3515,3515,thank interviewmag,0
3516,3516,oh i soooo real right noahschnapp milliestopshate,0
3517,3517,theres big difference heated toilet seat toilet seat thats warm,0
3518,3518,one year i forgot halloween costume i just spent night holding bathroom door told i jack titanic,0
